date,sales,promotion,day_of_week,month,year,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28
2016-08-30,624717.335,0.1460255268888929,1,8,2016,671850.737,660847.978,718699.651,777629.289
2016-08-31,731521.124,0.2766175238980522,2,8,2016,624717.335,674615.048,725949.703,779856.15
2016-09-01,718185.571,0.09817737482782148,3,9,2016,731521.124,554431.5290000001,577363.667,622931.8929999999
2016-09-02,837154.588,0.1743465425527836,4,9,2016,718185.571,646707.273,678794.116,704107.739
2016-09-03,1057595.379,0.08076492456005711,5,9,2016,837154.588,791054.535,828992.336,858966.851
2016-09-04,1109991.891,0.0899592130443771,6,9,2016,1057595.379,858803.804,901877.15,904351.437
2016-09-05,813794.502,0.09296945827731827,0,9,2016,1109991.891,671850.737,714874.234,715235.157
2016-09-06,751679.025,0.13102472960450107,1,9,2016,813794.502,624717.335,660847.978,635578.153
2016-09-07,738550.916,0.26836709386736446,2,9,2016,751679.025,731521.124,674615.048,658461.436
2016-09-08,595879.299,0.08757335938263565,3,9,2016,738550.916,718185.571,554431.5290000001,596732.28
2016-09-09,658974.027,0.1775146018008385,4,9,2016,595879.299,837154.588,646707.273,745673.505
2016-09-10,915961.559,0.08431275443951246,5,9,2016,658974.027,1057595.379,791054.535,714914.919
2016-09-11,1017372.224,0.08845850798458599,6,9,2016,915961.559,1109991.891,858803.804,761828.128
2016-09-12,678801.459,0.09371222933685533,0,9,2016,1017372.224,813794.502,671850.737,720039.3
2016-09-13,603447.947,0.1368869384851847,1,9,2016,678801.459,751679.025,624717.335,718699.651
2016-09-14,624266.072,0.2818521587058154,2,9,2016,603447.947,738550.916,731521.124,725949.703
2016-09-15,568335.813,0.12307407944394314,3,9,2016,624266.072,595879.299,718185.571,577363.667
2016-09-16,691922.871,0.22093608609737658,4,9,2016,568335.813,658974.027,837154.588,678794.116
2016-09-17,899241.297,0.12086794652625922,5,9,2016,691922.871,915961.559,1057595.379,828992.336
2016-09-18,1018664.358,0.12867649287087357,6,9,2016,899241.297,1017372.224,1109991.891,901877.15
2016-09-19,681188.342,0.12933574250746646,0,9,2016,1018664.358,678801.459,813794.502,714874.234
2016-09-20,650984.322,0.1798028002278064,1,9,2016,681188.342,603447.947,751679.025,660847.978
2016-09-21,666934.4,0.31908510342246554,2,9,2016,650984.322,624266.072,738550.916,674615.048
2016-09-22,533293.851,0.13980632414979785,3,9,2016,666934.4,568335.813,595879.299,554431.5290000001
2016-09-23,663837.985,0.22337005617417327,4,9,2016,533293.851,691922.871,658974.027,646707.273
2016-09-24,861846.39,0.12873502318667251,5,9,2016,663837.985,899241.297,915961.559,791054.535
2016-09-25,952354.551,0.1296898627410455,6,9,2016,861846.39,1018664.358,1017372.224,858803.804
2016-09-26,664251.44,0.13271875933005128,0,9,2016,952354.551,681188.342,678801.459,671850.737
2016-09-27,587926.397,0.18055361783662183,1,9,2016,664251.44,650984.322,603447.947,624717.335
2016-09-28,631768.175,0.3004605858786729,2,9,2016,587926.397,666934.4,624266.072,731521.124
2016-09-29,520749.921,0.13994278839266497,3,9,2016,631768.175,533293.851,568335.813,718185.571
2016-09-30,703203.491,0.21347925589294323,4,9,2016,520749.921,663837.985,691922.871,837154.588
2016-10-01,1175039.747,0.12328061188554842,5,10,2016,703203.491,861846.39,899241.297,1057595.379
2016-10-02,1256489.17,0.12854944782373254,6,10,2016,1175039.747,952354.551,1018664.358,1109991.891
2016-10-03,833068.559,0.1358951670627147,0,10,2016,1256489.17,664251.44,681188.342,813794.502
2016-10-04,724121.096,0.18072803115792666,1,10,2016,833068.559,587926.397,650984.322,751679.025
2016-10-05,749736.007,0.315956413708699,2,10,2016,724121.096,631768.175,666934.4,738550.916
2016-10-06,581448.34,0.1414113384518391,3,10,2016,749736.007,520749.921,533293.851,595879.299
2016-10-07,797617.236,0.19609357589158216,4,10,2016,581448.34,703203.491,663837.985,658974.027
2016-10-08,932556.87,0.12989063927007474,5,10,2016,797617.236,1175039.747,861846.39,915961.559
2016-10-09,1088257.48,0.13344099964284187,6,10,2016,932556.87,1256489.17,952354.551,1017372.224
2016-10-10,725329.847,0.14705380792085343,0,10,2016,1088257.48,833068.559,664251.44,678801.459
2016-10-11,625290.994,0.19311916557045442,1,10,2016,725329.847,724121.096,587926.397,603447.947
2016-10-12,665175.357,0.30984762112887476,2,10,2016,625290.994,749736.007,631768.175,624266.072
2016-10-13,558867.289,0.16176573540699749,3,10,2016,665175.357,581448.34,520749.921,568335.813
2016-10-14,667961.813,0.2276244435548294,4,10,2016,558867.289,797617.236,703203.491,691922.871
2016-10-15,890631.591,0.12632734133500997,5,10,2016,667961.813,932556.87,1175039.747,899241.297
2016-10-16,1104507.688,0.1310046028398491,6,10,2016,890631.591,1088257.48,1256489.17,1018664.358
2016-10-17,710500.938,0.13381571214758903,0,10,2016,1104507.688,725329.847,833068.559,681188.342
2016-10-18,630653.592,0.17925148200852556,1,10,2016,710500.938,625290.994,724121.096,650984.322
2016-10-19,647845.469,0.30569942289740704,2,10,2016,630653.592,665175.357,749736.007,666934.4
2016-10-20,583017.169,0.11409291962034826,3,10,2016,647845.469,558867.289,581448.34,533293.851
2016-10-21,669473.542,0.21326821904486853,4,10,2016,583017.169,667961.813,797617.236,663837.985
2016-10-22,843637.416,0.11013928761073347,5,10,2016,669473.542,890631.591,932556.87,861846.39
2016-10-23,1022960.69,0.11707965435113642,6,10,2016,843637.416,1104507.688,1088257.48,952354.551
2016-10-24,668571.645,0.1303076501247671,0,10,2016,1022960.69,710500.938,725329.847,664251.44
2016-10-25,610603.898,0.15926362625349633,1,10,2016,668571.645,630653.592,625290.994,587926.397
2016-10-26,633416.8910000001,0.35519997997653646,2,10,2016,610603.898,647845.469,665175.357,631768.175
2016-10-27,544369.75,0.1958853058973244,3,10,2016,633416.8910000001,583017.169,558867.289,520749.921
2016-10-28,638854.27,0.29224205858403357,4,10,2016,544369.75,669473.542,667961.813,703203.491
2016-10-29,841075.697,0.20735722197427847,5,10,2016,638854.27,843637.416,890631.591,1175039.747
2016-10-30,954855.191,0.22545356304189584,6,10,2016,841075.697,1022960.69,1104507.688,1256489.17
2016-10-31,654937.503,0.22680282976557536,0,10,2016,954855.191,668571.645,710500.938,833068.559
2016-11-01,811838.963,0.23786683665243102,1,11,2016,654937.503,610603.898,630653.592,724121.096
2016-11-02,969060.619,0.3571690936704962,2,11,2016,811838.963,633416.8910000001,647845.469,749736.007
2016-11-03,793824.684,0.19609529426021224,3,11,2016,969060.619,544369.75,583017.169,581448.34
2016-11-04,858480.896,0.28138141002965317,4,11,2016,793824.684,638854.27,669473.542,797617.236
2016-11-05,887756.299,0.21240951397631258,5,11,2016,858480.896,841075.697,843637.416,932556.87
2016-11-06,1140412.104,0.22803298043564083,6,11,2016,887756.299,954855.191,1022960.69,1088257.48
2016-11-07,849466.406,0.21183927666705163,0,11,2016,1140412.104,654937.503,668571.645,725329.847
2016-11-08,767451.628,0.24540150561775861,1,11,2016,849466.406,811838.963,610603.898,625290.994
2016-11-09,790296.839,0.40682764264479104,2,11,2016,767451.628,969060.619,633416.8910000001,665175.357
2016-11-10,588271.759,0.21809675381680188,3,11,2016,790296.839,793824.684,544369.75,558867.289
2016-11-11,713417.286,0.32212972479054847,4,11,2016,588271.759,858480.896,638854.27,667961.813
2016-11-12,929828.304,0.23654611400170927,5,11,2016,713417.286,887756.299,841075.697,890631.591
2016-11-13,1188993.668,0.2363130078502655,6,11,2016,929828.304,1140412.104,954855.191,1104507.688
2016-11-14,735728.173,0.21197170330461168,0,11,2016,1188993.668,849466.406,654937.503,710500.938
2016-11-15,691816.629,0.27357953259027545,1,11,2016,735728.173,767451.628,811838.963,630653.592
2016-11-16,830581.603,0.383771194604704,2,11,2016,691816.629,790296.839,969060.619,647845.469
2016-11-17,615277.705,0.183345356224146,3,11,2016,830581.603,588271.759,793824.684,583017.169
2016-11-18,738316.552,0.26519062110908764,4,11,2016,615277.705,713417.286,858480.896,669473.542
2016-11-19,935767.089,0.1910193691370567,5,11,2016,738316.552,929828.304,887756.299,843637.416
2016-11-20,1125191.989,0.20009885975112465,6,11,2016,935767.089,1188993.668,1140412.104,1022960.69
2016-11-21,773784.619,0.1922392230957488,0,11,2016,1125191.989,735728.173,849466.406,668571.645
2016-11-22,690294.534,0.2439538526028659,1,11,2016,773784.619,691816.629,767451.628,610603.898
2016-11-23,753731.016,0.39987031527438166,2,11,2016,690294.534,830581.603,790296.839,633416.8910000001
2016-11-24,595526.306,0.21308251494771083,3,11,2016,753731.016,615277.705,588271.759,544369.75
2016-11-25,740658.485,0.3306613992277426,4,11,2016,595526.306,738316.552,713417.286,638854.27
2016-11-26,908246.098,0.2108974939961702,5,11,2016,740658.485,935767.089,929828.304,841075.697
2016-11-27,1056734.592,0.21266123556594996,6,11,2016,908246.098,1125191.989,1188993.668,954855.191
2016-11-28,752606.77,0.20945423863248003,0,11,2016,1056734.592,773784.619,735728.173,654937.503
2016-11-29,645773.508,0.23709843947330214,1,11,2016,752606.77,690294.534,691816.629,811838.963
2016-11-30,767511.704,0.37019288112380366,2,11,2016,645773.508,753731.016,830581.603,969060.619
2016-12-01,843692.556,0.20027197916867717,3,12,2016,767511.704,595526.306,615277.705,793824.684
2016-12-02,853501.931,0.28368823456124087,4,12,2016,843692.556,740658.485,738316.552,858480.896
2016-12-03,1113462.198,0.19858410316683242,5,12,2016,853501.931,908246.098,935767.089,887756.299
2016-12-04,1276198.036,0.20300752758719962,6,12,2016,1113462.198,1056734.592,1125191.989,1140412.104
2016-12-05,896865.939,0.1972720183768736,0,12,2016,1276198.036,752606.77,773784.619,849466.406
2016-12-06,932547.386,0.23715191884093703,1,12,2016,896865.939,645773.508,690294.534,767451.628
2016-12-07,868148.934,0.41747715951235626,2,12,2016,932547.386,767511.704,753731.016,790296.839
2016-12-08,674098.245,0.1878772967284613,3,12,2016,868148.934,843692.556,595526.306,588271.759
2016-12-09,775164.495,0.26927785566339696,4,12,2016,674098.245,853501.931,740658.485,713417.286
2016-12-10,920057.657,0.18143992686753976,5,12,2016,775164.495,1113462.198,908246.098,929828.304
2016-12-11,1119327.245,0.18971041931530933,6,12,2016,920057.657,1276198.036,1056734.592,1188993.668
2016-12-12,844320.214,0.1759416599730964,0,12,2016,1119327.245,896865.939,752606.77,735728.173
2016-12-13,747171.616,0.22633432852459964,1,12,2016,844320.214,932547.386,645773.508,691816.629
2016-12-14,830165.219,0.3477952417083857,2,12,2016,747171.616,868148.934,767511.704,830581.603
2016-12-15,747711.578,0.20860880396852702,3,12,2016,830165.219,674098.245,843692.556,615277.705
2016-12-16,919045.989,0.2698797655054017,4,12,2016,747711.578,775164.495,853501.931,738316.552
2016-12-17,1071758.551,0.20534456925457273,5,12,2016,919045.989,920057.657,1113462.198,935767.089
2016-12-18,1260484.908,0.21175946360477962,6,12,2016,1071758.551,1119327.245,1276198.036,1125191.989
2016-12-19,1028269.823,0.1776919685019289,0,12,2016,1260484.908,844320.214,896865.939,773784.619
2016-12-20,1081795.053,0.2109254903386954,1,12,2016,1028269.823,747171.616,932547.386,690294.534
2016-12-21,1181427.348,0.333216963926249,2,12,2016,1081795.053,830165.219,868148.934,753731.016
2016-12-22,1135866.392,0.20145637868296046,3,12,2016,1181427.348,747711.578,674098.245,595526.306
2016-12-23,1282248.908,0.2528334249125365,4,12,2016,1135866.392,919045.989,775164.495,740658.485
2016-12-24,1246854.2850000001,0.1875757366467245,5,12,2016,1282248.908,1071758.551,920057.657,908246.098
2016-12-26,1032778.471,0.17492707494674334,0,12,2016,1246854.2850000001,1260484.908,1119327.245,1056734.592
2016-12-27,842607.592,0.20360142921665011,1,12,2016,1032778.471,1028269.823,844320.214,752606.77
2016-12-28,951562.907,0.36280398012614,2,12,2016,842607.592,1081795.053,747171.616,645773.508
2016-12-29,894161.904,0.22082946513006443,3,12,2016,951562.907,1181427.348,830165.219,767511.704
2016-12-30,1163657.038,0.2738975484974466,4,12,2016,894161.904,1135866.392,747711.578,843692.556
2016-12-31,1109046.812,0.18453405102975945,5,12,2016,1163657.038,1282248.908,919045.989,853501.931
2017-01-01,12082.501,0.08285519694970436,6,1,2017,1109046.812,1246854.2850000001,1071758.551,1113462.198
2017-01-02,1402313.371,0.13383020648670688,0,1,2017,12082.501,1032778.471,1260484.908,1276198.036
2017-01-03,1104436.403,0.17758042062653742,1,1,2017,1402313.371,842607.592,1028269.823,896865.939
2017-01-04,990108.013,0.3636965343901322,2,1,2017,1104436.403,951562.907,1081795.053,932547.386
2017-01-05,777651.758,0.15156619243442898,3,1,2017,990108.013,894161.904,1181427.348,868148.934
2017-01-06,839667.184,0.24781804501246293,4,1,2017,777651.758,1163657.038,1135866.392,674098.245
2017-01-07,1103817.742,0.1616535630933897,5,1,2017,839667.184,1109046.812,1282248.908,775164.495
2017-01-08,1192548.985,0.17445308294820275,6,1,2017,1103817.742,12082.501,1246854.2850000001,920057.657
2017-01-09,794370.897,0.17260011855645815,0,1,2017,1192548.985,1402313.371,1032778.471,1119327.245
2017-01-10,742653.09,0.21244012598129766,1,1,2017,794370.897,1104436.403,842607.592,844320.214
2017-01-11,770796.548,0.35603428908973267,2,1,2017,742653.09,990108.013,951562.907,747171.616
2017-01-12,629706.794,0.17468069909374362,3,1,2017,770796.548,777651.758,894161.904,830165.219
2017-01-13,768908.234,0.27382850344141324,4,1,2017,629706.794,839667.184,1163657.038,747711.578
2017-01-14,1021191.929,0.18461579223860083,5,1,2017,768908.234,1103817.742,1109046.812,919045.989
2017-01-15,1175739.166,0.19068885811021796,6,1,2017,1021191.929,1192548.985,12082.501,1071758.551
2017-01-16,824494.331,0.17925756605353785,0,1,2017,1175739.166,794370.897,1402313.371,1260484.908
2017-01-17,750840.543,0.2204334775779416,1,1,2017,824494.331,742653.09,1104436.403,1028269.823
2017-01-18,782671.734,0.36720251226039546,2,1,2017,750840.543,770796.548,990108.013,1081795.053
2017-01-19,606967.745,0.17142980637298938,3,1,2017,782671.734,629706.794,777651.758,1181427.348
2017-01-20,725709.069,0.25175916466327086,4,1,2017,606967.745,768908.234,839667.184,1135866.392
2017-01-21,1072726.244,0.16737151254034205,5,1,2017,725709.069,1021191.929,1103817.742,1282248.908
2017-01-22,1148292.359,0.17368128285176548,6,1,2017,1072726.244,1175739.166,1192548.985,1246854.2850000001
2017-01-23,798149.047,0.15925412988684556,0,1,2017,1148292.359,824494.331,794370.897,1032778.471
2017-01-24,721306.943,0.22177639291072238,1,1,2017,798149.047,750840.543,742653.09,842607.592
2017-01-25,744636.593,0.3593993976602759,2,1,2017,721306.943,782671.734,770796.548,951562.907
2017-01-26,576548.537,0.11629208765124313,3,1,2017,744636.593,606967.745,629706.794,894161.904
2017-01-27,722130.959,0.19916222148841564,4,1,2017,576548.537,725709.069,768908.234,1163657.038
2017-01-28,977862.406,0.10325743620007824,5,1,2017,722130.959,1072726.244,1021191.929,1109046.812
2017-01-29,1075167.993,0.10861830314920842,6,1,2017,977862.406,1148292.359,1175739.166,12082.501
2017-01-30,698154.768,0.10773451310154197,0,1,2017,1075167.993,798149.047,824494.331,1402313.371
2017-01-31,778232.979,0.15909669255997952,1,1,2017,698154.768,721306.943,750840.543,1104436.403
2017-02-01,961784.778,0.2762881395904147,2,2,2017,778232.979,744636.593,782671.734,990108.013
2017-02-02,748895.733,0.1161909464371324,3,2,2017,961784.778,576548.537,606967.745,777651.758
2017-02-03,834706.152,0.19885177388748898,4,2,2017,748895.733,722130.959,725709.069,839667.184
2017-02-04,1132794.542,0.09579635403998972,5,2,2017,834706.152,977862.406,1072726.244,1103817.742
2017-02-05,1152000.631,0.11033471907881272,6,2,2017,1132794.542,1075167.993,1148292.359,1192548.985
2017-02-06,786691.394,0.1054627616785649,0,2,2017,1152000.631,698154.768,798149.047,794370.897
2017-02-07,739435.224,0.15360940257290204,1,2,2017,786691.394,778232.979,721306.943,742653.09
2017-02-08,783617.377,0.32744394972752117,2,2,2017,739435.224,961784.778,744636.593,770796.548
2017-02-09,624405.57,0.10705545435797442,3,2,2017,783617.377,748895.733,576548.537,629706.794
2017-02-10,752275.221,0.17286401754285616,4,2,2017,624405.57,834706.152,722130.959,768908.234
2017-02-11,944926.653,0.0937696208681289,5,2,2017,752275.221,1132794.542,977862.406,1021191.929
2017-02-12,1075610.716,0.09631952011902419,6,2,2017,944926.653,1152000.631,1075167.993,1175739.166
2017-02-13,794341.641,0.09911163652567473,0,2,2017,1075610.716,786691.394,698154.768,824494.331
2017-02-14,642624.187,0.14484123828971285,1,2,2017,794341.641,739435.224,778232.979,750840.543
2017-02-15,745786.355,0.29875585884110206,2,2,2017,642624.187,783617.377,961784.778,782671.734
2017-02-16,645980.518,0.12249129160269814,3,2,2017,745786.355,624405.57,748895.733,606967.745
2017-02-17,758860.325,0.20594784026955157,4,2,2017,645980.518,752275.221,834706.152,725709.069
2017-02-18,1063399.844,0.11165570003600639,5,2,2017,758860.325,944926.653,1132794.542,1072726.244
2017-02-19,858907.123,0.11609922345468777,6,2,2017,1063399.844,1075610.716,1152000.631,1148292.359
2017-02-20,759153.06,0.11317061673965985,0,2,2017,858907.123,794341.641,786691.394,798149.047
2017-02-21,717813.6769999999,0.16312553765954507,1,2,2017,759153.06,642624.187,739435.224,721306.943
2017-02-22,739393.035,0.30224280108345897,2,2,2017,717813.6769999999,745786.355,783617.377,744636.593
2017-02-23,675587.681,0.13304729575138596,3,2,2017,739393.035,645980.518,624405.57,576548.537
2017-02-24,816218.499,0.20318402143933767,4,2,2017,675587.681,758860.325,752275.221,722130.959
2017-02-25,1026013.223,0.12543339804500744,5,2,2017,816218.499,1063399.844,944926.653,977862.406
2017-02-26,775715.988,0.14603495964040902,6,2,2017,1026013.223,858907.123,1075610.716,1075167.993
2017-02-27,744959.948,0.13400550763569374,0,2,2017,775715.988,759153.06,794341.641,698154.768
2017-02-28,949377.307,0.15462349259628974,1,2,2017,744959.948,717813.6769999999,642624.187,778232.979
2017-03-01,1008536.71,0.30118602722948973,2,3,2017,949377.307,739393.035,745786.355,961784.778
2017-03-02,836249.179,0.1384191266273279,3,3,2017,1008536.71,675587.681,645980.518,748895.733
2017-03-03,882703.811,0.22390640160043446,4,3,2017,836249.179,816218.499,758860.325,834706.152
2017-03-04,1125743.347,0.12924995061063416,5,3,2017,882703.811,1026013.223,1063399.844,1132794.542
2017-03-05,1196987.69,0.13626856680539462,6,3,2017,1125743.347,775715.988,858907.123,1152000.631
2017-03-06,790150.241,0.13456783341030454,0,3,2017,1196987.69,744959.948,759153.06,786691.394
2017-03-07,761939.73,0.1868982918110859,1,3,2017,790150.241,949377.307,717813.6769999999,739435.224
2017-03-08,781083.094,0.3162824363985018,2,3,2017,761939.73,1008536.71,739393.035,783617.377
2017-03-09,653932.192,0.14429131667523104,3,3,2017,781083.094,836249.179,675587.681,624405.57
2017-03-10,773893.307,0.2320233801944484,4,3,2017,653932.192,882703.811,816218.499,752275.221
2017-03-11,1001198.434,0.14255018401277283,5,3,2017,773893.307,1125743.347,1026013.223,944926.653
2017-03-12,1146020.921,0.15641162627606164,6,3,2017,1001198.434,1196987.69,775715.988,1075610.716
2017-03-13,754571.38,0.14551975056355834,0,3,2017,1146020.921,790150.241,744959.948,794341.641
2017-03-14,701019.035,0.20748856698306345,1,3,2017,754571.38,761939.73,949377.307,642624.187
2017-03-15,815750.374,0.327879263712112,2,3,2017,701019.035,781083.094,1008536.71,745786.355
2017-03-16,699113.167,0.16908386164038589,3,3,2017,815750.374,653932.192,836249.179,645980.518
2017-03-17,812322.774,0.2534395668685266,4,3,2017,699113.167,773893.307,882703.811,758860.325
2017-03-18,1038915.566,0.16703223599597122,5,3,2017,812322.774,1001198.434,1125743.347,1063399.844
2017-03-19,1157142.639,0.18141292086636174,6,3,2017,1038915.566,1146020.921,1196987.69,858907.123
2017-03-20,826439.978,0.16458537779013394,0,3,2017,1157142.639,754571.38,790150.241,759153.06
2017-03-21,746635.926,0.21712552176333397,1,3,2017,826439.978,701019.035,761939.73,717813.6769999999
2017-03-22,767986.805,0.3445518897945128,2,3,2017,746635.926,815750.374,781083.094,739393.035
2017-03-23,671340.192,0.19221006806635524,3,3,2017,767986.805,699113.167,653932.192,675587.681
2017-03-24,787950.265,0.2613918861998225,4,3,2017,671340.192,812322.774,773893.307,816218.499
2017-03-25,1038144.537,0.1829021048925483,5,3,2017,787950.265,1038915.566,1001198.434,1026013.223
2017-03-26,1101559.477,0.19209575190282713,6,3,2017,1038144.537,1157142.639,1146020.921,775715.988
2017-03-27,784114.778,0.18425574807875894,0,3,2017,1101559.477,826439.978,754571.38,744959.948
2017-03-28,702969.949,0.24498399148496172,1,3,2017,784114.778,746635.926,701019.035,949377.307
2017-03-29,824649.985,0.3631320541405212,2,3,2017,702969.949,767986.805,815750.374,1008536.71
2017-03-30,637640.341,0.15327541203984144,3,3,2017,824649.985,671340.192,699113.167,836249.179
2017-03-31,878763.038,0.21857729296074466,4,3,2017,637640.341,787950.265,812322.774,882703.811
2017-04-01,1463083.963,0.11583695487474904,5,4,2017,878763.038,1038144.537,1038915.566,1125743.347
2017-04-02,1138655.059,0.1309297392758521,6,4,2017,1463083.963,1101559.477,1157142.639,1196987.69
2017-04-03,835198.449,0.14259756485730735,0,4,2017,1138655.059,784114.778,826439.978,790150.241
2017-04-04,835630.636,0.1890997005045181,1,4,2017,835198.449,702969.949,746635.926,761939.73
2017-04-05,846636.816,0.296497376745308,2,4,2017,835630.636,824649.985,767986.805,781083.094
2017-04-06,693088.811,0.15135899661782307,3,4,2017,846636.816,637640.341,671340.192,653932.192
2017-04-07,767866.212,0.2072006418743165,4,4,2017,693088.811,878763.038,787950.265,773893.307
2017-04-08,988600.778,0.11764867233393983,5,4,2017,767866.212,1463083.963,1038144.537,1001198.434
2017-04-09,1101721.657,0.12885279153589335,6,4,2017,988600.778,1138655.059,1101559.477,1146020.921
2017-04-10,739419.3130000001,0.1305264459598988,0,4,2017,1101721.657,835198.449,784114.778,754571.38
2017-04-11,741360.289,0.20488470754872062,1,4,2017,739419.3130000001,835630.636,702969.949,701019.035
2017-04-12,791777.264,0.368885130048392,2,4,2017,741360.289,846636.816,824649.985,815750.374
2017-04-13,737039.565,0.1385509066938625,3,4,2017,791777.264,693088.811,637640.341,699113.167
2017-04-14,740897.996,0.20510503040961117,4,4,2017,737039.565,767866.212,878763.038,812322.774
2017-04-15,898620.794,0.1410971288963963,5,4,2017,740897.996,988600.778,1463083.963,1038915.566
2017-04-16,985522.796,0.14572405182599146,6,4,2017,898620.794,1101721.657,1138655.059,1157142.639
2017-04-17,775932.906,0.14324860067218234,0,4,2017,985522.796,739419.3130000001,835198.449,826439.978
2017-04-18,717237.093,0.19030566228676632,1,4,2017,775932.906,741360.289,835630.636,746635.926
2017-04-19,735786.811,0.34839624082362086,2,4,2017,717237.093,791777.264,846636.816,767986.805
2017-04-20,675813.064,0.15326675010828142,3,4,2017,735786.811,737039.565,693088.811,671340.192
2017-04-21,795803.894,0.25490813695365006,4,4,2017,675813.064,740897.996,767866.212,787950.265
2017-04-22,974969.928,0.16804276141735522,5,4,2017,795803.894,898620.794,988600.778,1038144.537
2017-04-23,1140074.513,0.17193329625815432,6,4,2017,974969.928,985522.796,1101721.657,1101559.477
2017-04-24,755078.531,0.17342343031072088,0,4,2017,1140074.513,775932.906,739419.3130000001,784114.778
2017-04-25,719032.924,0.2151777030449304,1,4,2017,755078.531,717237.093,741360.289,702969.949
2017-04-26,781204.283,0.3671444143887265,2,4,2017,719032.924,735786.811,791777.264,824649.985
2017-04-27,624923.026,0.18586690387049365,3,4,2017,781204.283,675813.064,737039.565,637640.341
2017-04-28,797773.625,0.2577827200040613,4,4,2017,624923.026,795803.894,740897.996,878763.038
2017-04-29,1068287.816,0.16603533930035946,5,4,2017,797773.625,974969.928,898620.794,1463083.963
2017-04-30,1041265.629,0.170464190938929,6,4,2017,1068287.816,1140074.513,985522.796,1138655.059
2017-05-01,1306707.367,0.15513587060078157,0,5,2017,1041265.629,755078.531,775932.906,835198.449
2017-05-02,908063.094,0.19648136476296435,1,5,2017,1306707.367,719032.924,717237.093,835630.636
2017-05-03,924259.659,0.3517491094999744,2,5,2017,908063.094,781204.283,735786.811,846636.816
2017-05-04,716659.609,0.16513527693452024,3,5,2017,924259.659,624923.026,675813.064,693088.811
2017-05-05,780810.407,0.24138573757508847,4,5,2017,716659.609,797773.625,795803.894,767866.212
2017-05-06,1039420.575,0.12952048885505274,5,5,2017,780810.407,1068287.816,974969.928,988600.778
2017-05-07,1227395.608,0.13021777897709408,6,5,2017,1039420.575,1041265.629,1140074.513,1101721.657
2017-05-08,776324.488,0.14225862085648908,0,5,2017,1227395.608,1306707.367,755078.531,739419.3130000001
2017-05-09,715825.199,0.19277216028825497,1,5,2017,776324.488,908063.094,719032.924,741360.289
2017-05-10,766156.907,0.3544018392566681,2,5,2017,715825.199,924259.659,781204.283,791777.264
2017-05-11,648704.471,0.18266410715088166,3,5,2017,766156.907,716659.609,624923.026,737039.565
2017-05-12,764825.416,0.252262001188517,4,5,2017,648704.471,780810.407,797773.625,740897.996
2017-05-13,1116980.89,0.14558500190634419,5,5,2017,764825.416,1039420.575,1068287.816,898620.794
2017-05-14,884201.914,0.15250065608883087,6,5,2017,1116980.89,1227395.608,1041265.629,985522.796
2017-05-15,823052.572,0.16167071646062484,0,5,2017,884201.914,776324.488,1306707.367,775932.906
2017-05-16,807813.895,0.19689444683295526,1,5,2017,823052.572,715825.199,908063.094,717237.093
2017-05-17,841885.608,0.34658835502982016,2,5,2017,807813.895,766156.907,924259.659,735786.811
2017-05-18,628544.429,0.16484049689986194,3,5,2017,841885.608,648704.471,716659.609,675813.064
2017-05-19,773836.438,0.25294006509422085,4,5,2017,628544.429,764825.416,780810.407,795803.894
2017-05-20,1035674.605,0.156884099711994,5,5,2017,773836.438,1116980.89,1039420.575,974969.928
2017-05-21,1201950.886,0.15402785268216027,6,5,2017,1035674.605,884201.914,1227395.608,1140074.513
2017-05-22,778937.156,0.14994841124256242,0,5,2017,1201950.886,823052.572,776324.488,755078.531
2017-05-23,723169.691,0.1944090933976933,1,5,2017,778937.156,807813.895,715825.199,719032.924
2017-05-24,746788.627,0.34645342824697306,2,5,2017,723169.691,841885.608,766156.907,781204.283
2017-05-25,620109.244,0.142596555132147,3,5,2017,746788.627,628544.429,648704.471,624923.026
2017-05-26,984517.329,0.22671860862694881,4,5,2017,620109.244,773836.438,764825.416,797773.625
2017-05-27,932234.557,0.1422207168833798,5,5,2017,984517.329,1035674.605,1116980.89,1068287.816
2017-05-28,1061776.638,0.1434572484914666,6,5,2017,932234.557,1201950.886,884201.914,1041265.629
2017-05-29,776896.747,0.14279324173821004,0,5,2017,1061776.638,778937.156,823052.572,1306707.367
2017-05-30,742522.039,0.19587632738265429,1,5,2017,776896.747,723169.691,807813.895,908063.094
2017-05-31,858105.149,0.31650143961553134,2,5,2017,742522.039,746788.627,841885.608,924259.659
2017-06-01,767043.173,0.04857568558269406,3,6,2017,858105.149,620109.244,628544.429,716659.609
2017-06-02,918430.36,0.2172061973212645,4,6,2017,767043.173,984517.329,773836.438,780810.407
2017-06-03,1176198.109,0.14730953627132554,5,6,2017,918430.36,932234.557,1035674.605,1039420.575
2017-06-04,1376518.52,0.1614555886977823,6,6,2017,1176198.109,1061776.638,1201950.886,1227395.608
2017-06-05,912746.976,0.1726483715022464,0,6,2017,1376518.52,776896.747,778937.156,776324.488
2017-06-06,806880.433,0.2177100792330157,1,6,2017,912746.976,742522.039,723169.691,715825.199
2017-06-07,843006.085,0.3630840885330027,2,6,2017,806880.433,858105.149,746788.627,766156.907
2017-06-08,667127.801,0.2072140207510255,3,6,2017,843006.085,767043.173,620109.244,648704.471
